Year,Period,Region,Site,Prey_Type,Eel_Prey_Count,mean_count,Eel_SE,Eel_SD,Eel_min,Eel_max,Eel_Total_Species,Eel_Proportion,Eel_sample_size_unique,Eel_sample_size,TT_Count,sum_count_forselectivity,mean_count_for_selectivity,mean_count_for_regression,TT_SE,TT_SD,adjusted_TT_count,Total_Species,TT_Proportion,TT_min,TT_max,TT_sample_size_unique,TT_sample_size
2024,3,SRS,37,Odonata,2,1,1,1.414213562,0,2,4,0.5,2,2,52,52,2.363636364,2.476190476,0.471163947,2.159144451,59,3978,0.014831574,0,7,7,21
2024,3,SRS,37,Shrimp,0,0,0,0,0,0,4,0,1,2,2061,2061,93.68181818,98.14285714,5.993760929,27.46686315,2342,3978,0.588738059,42,155,19,21
2024,3,SRS,37,UknownInsects,0,0,0,0,0,0,4,0,1,2,,,,,,,,,,,,,
2024,3,SRS,6,Coleoptera,0,0,0,0,0,0,4,0,1,2,4,4,0.181818182,0.19047619,0.087805185,0.402373908,11,757,0.014531044,0,1,2,21
2024,3,SRS,6,Crayfish,2,1,0,0,1,1,4,0.5,1,2,15,15,0.681818182,0.714285714,0.268530899,1.23056317,17,757,0.022457067,0,5,4,21
2024,3,SRS,6,Diptera,0,0,0,0,0,0,4,0,1,2,0,1,0.045454545,0,0,0,0,757,0,0,0,1,21
2024,3,SRS,6,Fish,0,0,0,0,0,0,4,0,1,2,122,122,5.545454545,5.80952381,1.295815698,5.938173521,147,757,0.194187583,1,28,10,21
2024,3,SRS,6,Gastropoda,0,0,0,0,0,0,4,0,1,2,1,1,0.045454545,0.047619048,0.047619048,0.21821789,4,757,0.005284016,0,1,2,21
2024,3,SRS,6,Hemiptera,0,0,0,0,0,0,4,0,1,2,35,35,1.590909091,1.666666667,0.311167795,1.425949976,35,757,0.046235139,0,5,6,21
2024,3,SRS,6,Miscellaneous,0,0,0,0,0,0,4,0,1,2,3,3,0.136363636,0.142857143,0.07824608,0.358568583,3,757,0.003963012,0,1,2,21
2024,3,SRS,6,Odonata,2,1,1,1.414213562,0,2,4,0.5,2,2,37,37,1.681818182,1.761904762,0.452004856,2.071346468,42,757,0.055482166,0,6,5,21
2024,3,SRS,6,Shrimp,0,0,0,0,0,0,4,0,1,2,438,438,19.90909091,20.85714286,5.866485,26.88361158,498,757,0.657859974,1,128,18,21
2024,3,SRS,6,UknownInsects,0,0,0,0,0,0,4,0,1,2,,,,,,,,,,,,,
2024,3,SRS,7,Coleoptera,0,0,0,0,0,0,10,0,1,3,5,5,0.227272727,0.238095238,0.095238095,0.43643578,13,1682,0.007728894,0,1,2,21
2024,3,SRS,7,Crayfish,8,2.666666667,0.881917104,1.527525232,1,4,10,0.8,3,3,72,72,3.272727273,3.428571429,0.770193014,3.529467787,82,1682,0.048751486,0,13,10,21
2024,3,SRS,7,Diptera,0,0,0,0,0,0,10,0,1,3,0,1,0.045454545,0,0,0,0,1682,0,0,0,1,21
2024,3,SRS,7,Fish,1,0.333333333,0.333333333,0.577350269,0,1,10,0.1,2,3,192,192,8.727272727,9.142857143,1.35977189,6.231257612,231,1682,0.137336504,0,29,11,21
2024,3,SRS,7,Gastropoda,0,0,0,0,0,0,10,0,1,3,4,4,0.181818182,0.19047619,0.087805185,0.402373908,16,1682,0.009512485,0,1,2,21
2024,3,SRS,7,Hemiptera,1,0.333333333,0.333333333,0.577350269,0,1,10,0.1,2,3,65,65,2.954545455,3.095238095,0.82780479,3.793478113,65,1682,0.038644471,0,13,9,21
2024,3,SRS,7,Miscellaneous,0,0,0,0,0,0,10,0,1,3,6,6,0.272727273,0.285714286,0.101015254,0.46291005,6,1682,0.003567182,0,1,2,21
2024,3,SRS,7,Odonata,0,0,0,0,0,0,10,0,1,3,83,83,3.772727273,3.952380952,0.67073588,3.073697943,94,1682,0.05588585,0,10,9,21
2024,3,SRS,7,Shrimp,0,0,0,0,0,0,10,0,1,3,1034,1034,47,49.23809524,8.254552788,37.82711298,1175,1682,0.698573127,3,103,18,21
2024,3,SRS,7,UknownInsects,0,0,0,0,0,0,10,0,1,3,,,,,,,,,,,,,
2024,3,TSL,CP,Coleoptera,0,0,0,0,0,0,11,0,1,5,9,9,0.409090909,0.428571429,0.162882204,0.746420027,24,1582,0.01517067,0,3,3,21
2024,3,TSL,CP,Crayfish,0,0,0,0,0,0,11,0,1,5,3,3,0.136363636,0.142857143,0.104328106,0.478091444,3,1582,0.001896334,0,2,3,21
2024,3,TSL,CP,Diptera,0,0,0,0,0,0,11,0,1,5,1,1,0.045454545,0.047619048,0.047619048,0.21821789,4,1582,0.002528445,0,1,2,21
2024,3,TSL,CP,Fish,3,0.6,0.244948974,0.547722558,0,1,11,0.272727273,2,5,473,473,21.5,22.52380952,2.709435935,12.41619526,570,1582,0.360303413,0,49,18,21
2024,3,TSL,CP,Gastropoda,0,0,0,0,0,0,11,0,1,5,40,40,1.818181818,1.904761905,1.006892348,4.614160399,160,1582,0.1011378,0,20,6,21
2024,3,TSL,CP,Hemiptera,3,0.6,0.4,0.894427191,0,2,11,0.272727273,3,5,184,184,8.363636364,8.761904762,1.412368429,6.472285237,184,1582,0.11630847,0,25,16,21
2024,3,TSL,CP,Miscellaneous,0,0,0,0,0,0,11,0,1,5,1,1,0.045454545,0.047619048,0.047619048,0.21821789,1,1582,0.000632111,0,1,2,21
2024,3,TSL,CP,Odonata,4,0.8,0.2,0.447213595,0,1,11,0.363636364,2,5,89,89,4.045454545,4.238095238,0.935808186,4.288411849,101,1582,0.063843236,0,18,10,21
2024,3,TSL,CP,Shrimp,1,0.2,0.2,0.447213595,0,1,11,0.090909091,2,5,471,471,21.40909091,22.42857143,4.187607243,19.19002717,535,1582,0.33817952,3,75,18,21
2024,3,TSL,CP,UknownInsects,0,0,0,0,0,0,11,0,1,5,,,,,,,,,,,,,
2024,3,TSL,TS,Coleoptera,0,0,0,0,0,0,22,0,1,9,13,13,0.590909091,0.619047619,0.26255331,1.203170415,34,1193,0.028499581,0,5,4,21
2024,3,TSL,TS,Crayfish,3,0.333333333,0.23570226,0.707106781,0,2,22,0.136363636,3,9,0,1,0.045454545,0,0,0,0,1193,0,0,0,1,21
2024,3,TSL,TS,Diptera,0,0,0,0,0,0,22,0,1,9,0,1,0.045454545,0,0,0,0,1193,0,0,0,1,21
2024,3,TSL,TS,Fish,5,0.555555556,0.175682092,0.527046277,0,1,22,0.227272727,2,9,309,309,14.04545455,14.71428571,1.5401652,7.057923612,372,1193,0.311818944,3,26,17,21
2024,3,TSL,TS,Gastropoda,2,0.222222222,0.222222222,0.666666667,0,2,22,0.090909091,2,9,19,19,0.863636364,0.904761905,0.661544952,3.031579818,76,1193,0.063704946,0,14,3,21
2024,3,TSL,TS,Hemiptera,0,0,0,0,0,0,22,0,1,9,74,74,3.363636364,3.523809524,0.575777105,2.638542166,74,1193,0.0620285,0,8,8,21
2024,3,TSL,TS,Miscellaneous,0,0,0,0,0,0,22,0,1,9,0,1,0.045454545,0,0,0,0,1193,0,0,0,1,21
2024,3,TSL,TS,Odonata,11,1.222222222,0.36430214,1.092906421,0,3,22,0.5,3,9,107,107,4.863636364,5.095238095,0.940882974,4.311667449,122,1193,0.102263202,0,15,12,21
2024,3,TSL,TS,Shrimp,1,0.111111111,0.111111111,0.333333333,0,1,22,0.045454545,2,9,453,453,20.59090909,21.57142857,3.390864076,15.5388913,515,1193,0.431684828,1,70,19,21
2024,3,TSL,TS,UknownInsects,0,0,0,0,0,0,22,0,1,9,,,,,,,,,,,,,
2024,3,WCA 3A,1,Coleoptera,1,0.25,0.25,0.5,0,1,11,0.090909091,2,4,0,1,0.0625,0,0,0,0,203,0,0,0,1,15
2024,3,WCA 3A,1,Crayfish,2,0.5,0.288675135,0.577350269,0,1,11,0.181818182,2,4,,,,,,,,,,,,,
2024,3,WCA 3A,1,Diptera,0,0,0,0,0,0,11,0,1,4,0,1,0.0625,0,0,0,0,203,0,0,0,1,15
2024,3,WCA 3A,1,Fish,0,0,0,0,0,0,11,0,1,4,,,,,,,,,,,,,
2024,3,WCA 3A,1,Gastropoda,2,0.5,0.5,1,0,2,11,0.181818182,2,4,0,1,0.0625,0,0,0,0,203,0,0,0,1,15
2024,3,WCA 3A,1,Hemiptera,0,0,0,0,0,0,11,0,1,4,7,7,0.4375,0.466666667,0.281934708,1.091928428,7,203,0.034482759,0,4,3,15
2024,3,WCA 3A,1,Miscellaneous,1,0.25,0.25,0.5,0,1,11,0.090909091,2,4,1,1,0.0625,0.066666667,0.069006556,0.267261242,1,203,0.004926108,0,1,2,15
2024,3,WCA 3A,1,Odonata,5,1.25,0.62915287,1.258305739,0,3,11,0.454545455,3,4,42,42,2.625,2.8,0.950033738,3.679464844,48,203,0.236453202,0,14,7,15
2024,3,WCA 3A,1,Shrimp,0,0,0,0,0,0,11,0,1,4,129,129,8.0625,8.6,1.114835029,4.317737503,147,203,0.724137931,1,18,9,15
2024,3,WCA 3A,1,UknownInsects,0,0,0,0,0,0,11,0,1,4,,,,,,,,,,,,,
2024,3,WCA 3A,2,Coleoptera,0,0,0,0,0,0,1,0,1,2,0,1,0.0625,0,0,0,0,409,0,0,0,1,15
2024,3,WCA 3A,2,Crayfish,0,0,0,0,0,0,1,0,1,2,40,40,2.5,2.666666667,0.714920353,2.768874621,45,409,0.11002445,0,9,8,15
2024,3,WCA 3A,2,Diptera,0,0,0,0,0,0,1,0,1,2,1,1,0.0625,0.066666667,0.066666667,0.25819889,4,409,0.009779951,0,1,2,15
2024,3,WCA 3A,2,Fish,0,0,0,0,0,0,1,0,1,2,73,73,4.5625,4.866666667,0.844402672,3.270357487,88,409,0.215158924,1,12,10,15
2024,3,WCA 3A,2,Gastropoda,0,0,0,0,0,0,1,0,1,2,1,1,0.0625,0.066666667,0.066666667,0.25819889,4,409,0.009779951,0,1,2,15
2024,3,WCA 3A,2,Hemiptera,0,0,0,0,0,0,1,0,1,2,12,12,0.75,0.8,0.367747325,1.424279266,12,409,0.029339853,0,5,4,15
2024,3,WCA 3A,2,Miscellaneous,0,0,0,0,0,0,1,0,1,2,12,12,0.75,0.8,0.311677489,1.207121724,12,409,0.029339853,0,3,3,15
2024,3,WCA 3A,2,Odonata,1,0.5,0.5,0.707106781,0,1,1,1,2,2,87,87,5.4375,5.8,1.352950919,5.239956379,99,409,0.24205379,0,15,8,15
2024,3,WCA 3A,2,Shrimp,0,0,0,0,0,0,1,0,1,2,128,128,8,8.533333333,1.687112683,6.534159326,145,409,0.354523227,0,24,10,15
2024,3,WCA 3A,2,UknownInsects,0,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,3,Coleoptera,0,0,0,0,0,0,115,0,1,73,13,13,0.8125,0.866666667,0.321701824,1.245945806,34,237,0.143459916,0,4,5,15
2024,3,WCA 3A,3,Crayfish,76,1.04109589,0.083762266,0.715665117,0,4,115,0.660869565,5,73,59,59,3.6875,3.933333333,1.079976484,4.182730937,67,237,0.282700422,0,13,9,15
2024,3,WCA 3A,3,Diptera,1,0.01369863,0.01369863,0.117041147,0,1,115,0.008695652,2,73,0,1,0.0625,0,0,0,0,237,0,0,0,1,15
2024,3,WCA 3A,3,Fish,17,0.232876712,0.060189161,0.51425642,0,3,115,0.147826087,3,73,21,21,1.3125,1.4,0.289498746,1.121223821,25,237,0.105485232,0,3,4,15
2024,3,WCA 3A,3,Gastropoda,1,0.01369863,0.01369863,0.117041147,0,1,115,0.008695652,2,73,1,1,0.0625,0.066666667,0.066666667,0.25819889,4,237,0.016877637,0,1,2,15
2024,3,WCA 3A,3,Hemiptera,1,0.01369863,0.01369863,0.117041147,0,1,115,0.008695652,2,73,90,90,5.625,6,1.207121724,4.675162335,90,237,0.379746835,0,15,11,15
2024,3,WCA 3A,3,Miscellaneous,4,0.054794521,0.026820411,0.229153694,0,1,115,0.034782609,2,73,6,6,0.375,0.4,0.213808994,0.828078671,6,237,0.025316456,0,3,3,15
2024,3,WCA 3A,3,Odonata,15,0.205479452,0.051458574,0.439662248,0,2,115,0.130434783,3,73,10,10,0.625,0.666666667,0.251976315,0.975900073,11,237,0.046413502,0,3,4,15
2024,3,WCA 3A,3,Shrimp,0,0,0,0,0,0,115,0,1,73,0,1,0.0625,0,0,0,0,237,0,0,0,1,15
2024,3,WCA 3A,3,UknownInsects,0,0,0,0,0,0,115,0,1,73,,,,,,,,,,,,,
2024,3,WCA 3A,4,Coleoptera,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Crayfish,1,0.5,0.5,0.707106781,0,1,2,0.5,2,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Diptera,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Fish,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Gastropoda,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Hemiptera,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Miscellaneous,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Odonata,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,Shrimp,1,0.5,0.5,0.707106781,0,1,2,0.5,2,2,,,,,,,,,,,,,
2024,3,WCA 3A,4,UknownInsects,0,0,0,0,0,0,2,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,5,Coleoptera,0,0,0,0,0,0,7,0,1,2,1,1,0.0625,0.066666667,0.066666667,0.25819889,3,697,0.004304161,0,1,2,15
2024,3,WCA 3A,5,Crayfish,4,2,0,0,2,2,7,0.571428571,1,2,,,,,,,,,,,,,
2024,3,WCA 3A,5,Diptera,0,0,0,0,0,0,7,0,1,2,0,1,0.0625,0,0,0,0,697,0,0,0,1,15
2024,3,WCA 3A,5,Fish,1,0.5,0.5,0.707106781,0,1,7,0.142857143,2,2,,,,,,,,,,,,,
2024,3,WCA 3A,5,Gastropoda,0,0,0,0,0,0,7,0,1,2,1,1,0.0625,0.066666667,0.066666667,0.25819889,4,697,0.005738881,0,1,2,15
2024,3,WCA 3A,5,Hemiptera,1,0.5,0.5,0.707106781,0,1,7,0.142857143,2,2,17,17,1.0625,1.133333333,0.412503006,1.597617273,17,697,0.024390244,0,5,5,15
2024,3,WCA 3A,5,Miscellaneous,0,0,0,0,0,0,7,0,1,2,4,4,0.25,0.266666667,0.206251503,0.798808637,4,697,0.005738881,0,3,3,15
2024,3,WCA 3A,5,Odonata,1,0.5,0.5,0.707106781,0,1,7,0.142857143,2,2,78,78,4.875,5.2,0.986576572,3.820994635,89,697,0.1276901,0,11,8,15
2024,3,WCA 3A,5,Shrimp,0,0,0,0,0,0,7,0,1,2,510,510,31.875,34,5.924927165,22.94714424,580,697,0.832137733,8,71,14,15
2024,3,WCA 3A,5,UknownInsects,0,0,0,0,0,0,7,0,1,2,,,,,,,,,,,,,
2024,3,WCA 3B,7,Coleoptera,0,0,0,0,0,0,7,0,1,5,,,,,,,,,,,,,
2024,3,WCA 3B,7,Crayfish,0,0,0,0,0,0,7,0,1,5,2,2,0.125,0.133333333,0.090851353,0.351865775,2,143,0.013986014,0,1,2,15
2024,3,WCA 3B,7,Diptera,0,0,0,0,0,0,7,0,1,5,,,,,,,,,,,,,
2024,3,WCA 3B,7,Fish,1,0.2,0.2,0.447213595,0,1,7,0.142857143,2,5,117,117,7.3125,7.8,1.373906492,5.321116961,141,143,0.986013986,3,24,8,15
2024,3,WCA 3B,7,Gastropoda,0,0,0,0,0,0,7,0,1,5,,,,,,,,,,,,,
2024,3,WCA 3B,7,Hemiptera,0,0,0,0,0,0,7,0,1,5,,,,,,,,,,,,,
2024,3,WCA 3B,7,Miscellaneous,0,0,0,0,0,0,7,0,1,5,,,,,,,,,,,,,
2024,3,WCA 3B,7,Odonata,5,1,0.316227766,0.707106781,0,2,7,0.714285714,3,5,,,,,,,,,,,,,
2024,3,WCA 3B,7,Shrimp,1,0.2,0.2,0.447213595,0,1,7,0.142857143,2,5,,,,,,,,,,,,,
2024,3,WCA 3B,7,UknownInsects,0,0,0,0,0,0,7,0,1,5,,,,,,,,,,,,,
NA,NA,NA,NA,Coleoptera,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Crayfish,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Diptera,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Fish,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Gastropoda,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Hemiptera,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Miscellaneous,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Odonata,1,1,,,1,1,2,0.5,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,Shrimp,1,1,,,1,1,2,0.5,1,1,,,,,,,,,,,,,
NA,NA,NA,NA,UknownInsects,0,0,,,0,0,2,0,1,1,,,,,,,,,,,,,
